NAME	TITLE	SCORE	
SDHAF2		1.6312464	
LOC119863903		1.6305232	
PICK1		1.6292766	
NSMCE1		1.6289918	
TSR2		1.6286751	
SAE1		1.6284738	
TNFAIP8L3		1.6246693	
SPATA2L		1.6245863	
ALDOC		1.6241988	
GIT1		1.6238226	
MESD		1.6227207	
PITPNB		1.6226001	
ATCAY		1.6225743	
LOC119863948		1.6224601	
GABBR2		1.6217458	
VDAC1		1.6215434	
ARRB2		1.6197132	
CCT2		1.6195488	
PRPF31		1.6194924	
NPLOC4		1.6193789	
GFUS		1.617167	
LOC106559913		1.6165415	
PABPN1		1.6159395	
CPE		1.6156745	
NR2C2AP		1.6150627	
ANKRA2		1.6148102	
CRH		1.6146817	
BTBD6		1.6140561	
DDX23		1.6135836	
PRKCD		1.6127193	
LOC612613		1.6115584	
MARCHF11		1.6114848	
BAIAP2		1.6113712	
RASSF7		1.610874	
ATP6V0D1		1.6096498	
DERPC		1.609404	
ZNF517		1.6092436	
NSMF		1.6087843	
UBE2Q1		1.6073596	
GNPTG		1.6071156	
TWNK		1.6070254	
LOC485469		1.6067011	
SUGP1		1.6058381	
FAM118A		1.6046132	
FAM110A		1.6042981	
OTUD5		1.6037232	
MRPS25		1.6034038	
LOC609621		1.6032143	
DAGLB		1.6024591	
TMEM91		1.6015303	
LRRC57		1.6008579	
ILF3		1.5998491	
PHACTR3		1.5988065	
ECM1		1.5972365	
COX5A		1.5971633	
HES2		1.5965375	
PTN		1.5962129	
ATP5F1D		1.5961603	
RANGAP1		1.5960459	
C4H1orf131		1.5953878	
TCEANC		1.5951777	
TEX264		1.5932276	
PPP2R5B		1.5930676	
STX1A		1.5924433	
TUBB		1.5909468	
PITPNM1		1.5902208	
SRF		1.5898969	
SUCLG1		1.5881761	
DSTN		1.587687	
BBLN		1.5873578	
PHC2		1.5864944	
LOC100687157		1.5860568	
C12H6orf136		1.5847	
LCMT1		1.5843711	
TBCB		1.5811404	
B3GALNT1		1.580292	
LOC119865382		1.5800377	
LOC106558306		1.5797242	
PLXNA2		1.5790502	
MYCN		1.5788786	
PSMD3		1.5786283	
FAM160A2		1.5785074	
SLC6A7		1.5772353	
ARHGEF17		1.5770038	
SET		1.5769614	
AATF		1.5763401	
USF2		1.576256	
TMEM200A		1.5762172	
LOC100684738		1.5754484	
UNC45A		1.5754445	
LOC102153204		1.5746976	
MRPL21		1.5729886	
MAP4K1		1.5724156	
TPM1		1.5724118	
MAPT		1.5710891	
LOC608299		1.5705304	
LRRC73		1.5701966	
NDUFA5		1.5699104	
FKBP1B		1.5679312	
LOC102152017		1.5675787	
CFAP298		1.5667084	
CABLES2		1.5662186	
NDEL1		1.5660106	
SCLY		1.5659314	
SHFL		1.5657359	
GALNT14		1.5653276	
NCKAP1		1.5635158	
MAP3K12		1.5630546	
LOC119869745		1.5630432	
NDUFA1		1.5630401	
SEC24C		1.5628381	
CGREF1		1.5626324	
TENT4A		1.5611265	
LOC481034		1.5611006	
HPCAL4		1.5607889	
ATP5MJ		1.5606996	
RCC1		1.5605254	
RPS29		1.5602071	
LOC100855425		1.559843	
LOC608644		1.5593109	
ATG101		1.5591562	
LOC119865107		1.5590762	
C8H14orf132		1.5583442	
EIF5B		1.5565517	
LOC100686736		1.5557966	
COPS8		1.5557133	
TESK1		1.5553023	
LOC100683001		1.5545304	
RAD23A		1.5543523	
KRI1		1.5540825	
LDHA		1.5540371	
SNAPC2		1.5538663	
PPME1		1.5535324	
LOC106558157		1.5533931	
NACA		1.5525638	
KIF5A		1.5522666	
PDXDC1		1.5511212	
MARK2		1.550849	
GRIN1		1.5488892	
GABRG2		1.5484535	
ARSH		1.5477116	
NF2		1.5476863	
EMD		1.5476559	
LOC100856504		1.5476125	
CLCN1		1.5473423	
TAFA2		1.5471767	
FOXK2		1.5470775	
LOC119865023		1.5468768	
EEPD1		1.5466355	
TMX2		1.5463294	
NXT1		1.5459275	
NT5DC3		1.544492	
CRYBA4		1.5441895	
LOC608680		1.5439038	
SYNGR3		1.5426991	
LOC119865651		1.5425779	
HSPA8		1.5416692	
INAFM2		1.5410484	
OLA1		1.5407737	
CRHR1		1.5407066	
RABGGTA		1.5402027	
SPRYD3		1.5401622	
GDI2		1.5397716	
ILRUN		1.5396358	
FAM98C		1.5396216	
SPRING1		1.5390894	
LOC111089974		1.5386124	
PNMT		1.5385355	
GFOD2		1.5382489	
SYT12		1.5382037	
SNX12		1.5379359	
METTL26		1.5375103	
LOC119876411		1.5369971	
ST3GAL3		1.5366975	
DNAJC2		1.5365989	
COMMD7		1.5363477	
DNAJC8		1.5354593	
SHARPIN		1.5348389	
BCAP29		1.5338624	
NTMT1		1.5335377	
GABARAPL1		1.5332999	
NAPA		1.5331336	
CRELD1		1.5328048	
LOC119869756		1.5327201	
SCG5		1.5326846	
THAP10		1.5316224	
FAM83D		1.530622	
TRMT2A		1.5305218	
GEMIN2		1.5304072	
ARL4D		1.5290494	
CDK5		1.5288104	
TBC1D8		1.5287843	
RPS6KB2		1.5287011	
CUX2		1.5281353	
HMGXB3		1.5279006	
ANKLE1		1.5277243	
ACTL6B		1.5261977	
TMEM240		1.5257599	
TBP		1.5254955	
LOC481939		1.524963	
MRPS2		1.5244049	
GADD45GIP1		1.5236021	
CYTH2		1.5225483	
ME3		1.5224031	
PPP2R2C		1.5222472	
YRDC		1.5218316	
CYRIB		1.5217896	
SURF6		1.5209464	
SLX1A		1.5206865	
PSMG4		1.519771	
MACROH2A2		1.5195862	
DNAJB1		1.5190462	
UBE2T		1.5182832	
PTK7		1.5182345	
CREB3		1.5177354	
FLOT1		1.5165267	
LOC100685955		1.5162239	
TRAPPC1		1.5161941	
POLR3GL		1.5160596	
MIS12		1.5159246	
CDKN2D		1.5154775	
AMPH		1.514439	
DEDD		1.5141886	
RPL4		1.5140435	
NDUFA10		1.5137806	
TSPAN1		1.5134591	
SERF1A		1.5127525	
GID8		1.5112994	
SPAG7		1.51057	
PTPN9		1.5100237	
TCERG1L		1.510014	
EVL		1.509879	
ZNF653		1.5092697	
RHEBL1		1.5087922	
TEX47		1.5082333	
SERGEF		1.5078843	
HINT1		1.5075221	
BTBD1		1.5061587	
FXYD6		1.505576	
UTP11		1.5054206	
EIF6		1.5046387	
PFDN5		1.5044785	
UBE2I		1.5042987	
SMYD4		1.5023737	
C1QTNF4		1.5021671	
ACP1		1.5013237	
MLF1		1.5008409	
ENO1		1.4995837	
FBXO41		1.4993218	
ARSL		1.4989846	
ARHGEF4		1.4987929	
MRPS26		1.4983718	
COX5B		1.4981834	
LOC100686354		1.4980891	
TIMM17A		1.4977167	
PRDM15		1.4974737	
AK1		1.4973223	
LOC478678		1.4963139	
UBL7		1.4952748	
LOC106557829		1.4951316	
LUZP6		1.4950712	
TXN2		1.4949522	
LOC607157		1.4940667	
LOC111096510		1.4931957	
HNRNPAB		1.492324	
MYH10		1.4920405	
CHMP5		1.4916222	
TLL2		1.4912894	
USP22		1.4903154	
LOC608960		1.4901662	
LOC608816		1.4899659	
C13H8orf76		1.4898336	
RPS15		1.4891595	
BRINP2		1.4890633	
NUDCD3		1.4888612	
CCDC42		1.488322	
PSME3IP1		1.4879806	
PIH1D1		1.4863912	
SERINC3		1.4861671	
EIF4A3		1.4861051	
MRPL11		1.4859848	
LOC102155017		1.4856224	
DBN1		1.4852597	
ARL2		1.4852456	
DPM2		1.4850945	
DHX33		1.4848994	
PCSK5		1.4847724	
DDX10		1.4842074	
GPX4		1.4835905	
LOC102151559		1.4834287	
WDR46		1.4832056	
LOC111095351		1.4831364	
MFSD4A		1.482454	
RPS2		1.4818878	
PSMC2		1.4814825	
LOC102155183		1.4814687	
ATG13		1.4814094	
SOD1		1.4812737	
NOCT		1.4808161	
PTGER3		1.4799854	
LOC119866689		1.4786625	
FILIP1		1.4779423	
CCDC146		1.4772298	
RFTN1		1.4770511	
GAS8		1.4761351	
LOC102151141		1.4760915	
MYO1B		1.4754477	
SAMD14		1.4752909	
MEF2C		1.4751458	
LOC100684983		1.4750192	
CDC34		1.4737837	
POLR2F		1.473394	
LOC119874451		1.4731076	
PARP1		1.4725999	
RASGEF1A		1.4724236	
LSM14B		1.4723125	
LOC100855528		1.4721563	
TIMM50		1.4718134	
CITED1		1.4711875	
PSMA4		1.4710003	
LOC102152030		1.4707903	
TPGS2		1.4696628	
CRY2		1.469606	
MRPL40		1.468973	
LYPLA2		1.4686968	
EEF2		1.4683731	
ARRB1		1.467837	
NANS		1.4671882	
FAM156A		1.4665171	
ADRM1		1.465858	
GNG4		1.4646939	
ERI3		1.4645567	
GNB2		1.4644556	
LOC100687764		1.4643123	
LAMTOR5		1.4631885	
UMPS		1.4631009	
FBXO27		1.4627746	
LOC102154283		1.4618834	
TSR3		1.4599512	
LOC111096796		1.4595655	
PPP1R21		1.4590708	
SORCS1		1.4589592	
RAE1		1.4587288	
TTC7B		1.4574404	
UBE2S		1.4568857	
LOC106558744		1.4568373	
RNF11		1.4568336	
AHSA1		1.4567362	
LOC119866934		1.4565345	
PDGFB		1.4562732	
MATK		1.4560972	
BEND6		1.455831	
STX12		1.4555868	
LOC490690		1.4554181	
WDR82		1.4545242	
POLR2L		1.4540888	
TMEM41A		1.4538321	
GET4		1.453782	
LAMTOR2		1.4537333	
LOC119872019		1.4516433	
SMIM11A		1.4513502	
SHISAL2A		1.4513103	
ZNF496		1.4511902	
DKK3		1.4507887	
SWI5		1.4504235	
SF3B2		1.4503565	
LOC100684842		1.4494021	
ETS2		1.4487814	
ATL1		1.4487295	
GPI		1.4485767	
PNCK		1.4485251	
JAKMIP1		1.4483123	
PLD3		1.447912	
MAN1C1		1.4478626	
LOC607191		1.4465559	
LOC119881610		1.4462898	
CYRIA		1.4460367	
HNRNPM		1.4457183	
FAM131A		1.4454921	
R3HCC1		1.4453274	
NDUFS8		1.44457	
SNRNP25		1.4442436	
LOC100686658		1.4429613	
PPFIA2		1.4413888	
ATP5F1B		1.4412988	
NTAQ1		1.4410536	
NAP1L3		1.4410056	
AIMP2		1.4400103	
WDR24		1.4387671	
MARCHF2		1.438613	
C15H1orf216		1.4376764	
LOC482334		1.4374259	
AAGAB		1.4369843	
MRPL18		1.4366413	
LOC610160		1.4358453	
LOC106559610		1.4356894	
C7H1orf21		1.4341569	
BATF3		1.432986	
YWHAE		1.4325584	
LOC100682808		1.4313227	
RGS7		1.4312664	
MRPL58		1.4309721	
LOC111092404		1.4299834	
DOC2B		1.429691	
MRPL13		1.4295782	
PTPRN		1.4287169	
PPP1R16B		1.4283174	
TUFM		1.428294	
GNG3		1.4281996	
DAXX		1.4276631	
EFCAB6		1.4273508	
TECPR1		1.4269441	
ABHD8		1.4269387	
ARPC1A		1.4269223	
STMN2		1.426719	
ANKMY1		1.42657	
STK11		1.426481	
PPP1R1A		1.4263573	
OS9		1.4252759	
CHRAC1		1.4247288	
ACTG1		1.424473	
UQCRC1		1.423981	
LOC102153128		1.4236519	
RWDD2A		1.4227202	
PDCD6		1.4225432	
SRC		1.422516	
HSPH1		1.4220383	
DOCK3		1.4219215	
RPL37A		1.421749	
KDM1B		1.4214656	
NR4A3		1.4207629	
LRRC46		1.4206941	
ZC3H15		1.420635	
C20H19orf53		1.42047	
LOC119870351		1.4196807	
RUNDC1		1.4196773	
B4GALT2		1.4191036	
MIR8871		1.4188212	
LOC100688575		1.4185451	
PTRH2		1.4170854	
STIM2		1.4161488	
S100A5		1.4161303	
LOC119869567		1.416096	
LOC119867517		1.4153308	
VSIG8		1.4152269	
FTSJ3		1.4150137	
IER5L		1.4149492	
SUMO2		1.413882	
TMEFF2		1.4136147	
ASNS		1.4131223	
TRIM28		1.4125615	
PHETA1		1.4124397	
GAPDH		1.412415	
SCNM1		1.4122564	
ZMYND11		1.4122126	
PSMD4		1.4118303	
HACD3		1.4118036	
ZNHIT3		1.4118001	
NME1		1.411268	
DPP10		1.4100808	
FDFT1		1.4096545	
KLHDC9		1.4091512	
SART1		1.4087605	
WSCD2		1.4087067	
HNRNPUL2		1.4086691	
LOC100685245		1.4086411	
DNAJC21		1.4079276	
TBCE		1.4074752	
TCEAL8		1.4068205	
EFTUD2		1.4062847	
PHF23		1.4060324	
MAPK9		1.4051726	
LOC100855538		1.4047213	
DMTN		1.4046648	
PWWP3A		1.404493	
GPR179		1.4036295	
NR1H2		1.403493	
PTK2B		1.4033257	
LOC106558006		1.4027983	
CTDNEP1		1.4027587	
SPINT2		1.4027393	
SEZ6L2		1.402524	
PEX5		1.4020741	
CNRIP1		1.4013879	
DNAJC17		1.4012041	
GOLPH3L		1.4011958	
PEBP1		1.4008374	
C1QBP		1.3998419	
CSNK1D		1.3997713	
CHD5		1.3991013	
KAT8		1.3990744	
U2AF1		1.3983748	
SF3B5		1.3980442	
SHISA2		1.3974266	
BMERB1		1.3972995	
USP27X		1.3969271	
APRT		1.3963708	
NDUFA2		1.3963614	
SH2D5		1.3958523	
THOP1		1.3943315	
SDHB		1.3939277	
PFKM		1.3934994	
DKC1		1.3933883	
LOC491817		1.392876	
LOC102151709		1.3928565	
ZC3H12D		1.3917619	
NUCB1		1.3911223	
REEP5		1.3906884	
NABP2		1.3901786	
TLR9		1.389995	
TMEM120B		1.3892455	
GPRIN1		1.389197	
PDP1		1.3884418	
LOC610330		1.3882333	
STX10		1.3882331	
LOC102152650		1.3882217	
NCL		1.3879296	
GPR61		1.38789	
GGA3		1.3874342	
PEX19		1.3862175	
LOC100684884		1.3860633	
MED9		1.386062	
CHN1		1.3855416	
SPINK2		1.3838242	
EIF3H		1.3822247	
SRRT		1.3816326	
LSM6		1.3812407	
LOC102153171		1.3810762	
AKIRIN2		1.3808969	
SNRNP40		1.3808733	
LOC100686512		1.3808504	
KLHL22		1.3796413	
FAM89B		1.3794018	
LOC100682679		1.3784181	
KDM4B		1.3781099	
TOMM40		1.3773133	
ISG20L2		1.3772405	
LOC611989		1.3762474	
ACTR1A		1.376068	
DNAJB4		1.3758721	
HSD11B1L		1.3757517	
LETM1		1.3753515	
MAL2		1.3753238	
PHACTR1		1.3731375	
CAMSAP3		1.3731227	
HMGB1		1.372929	
PPP2CB		1.3714225	
PYGO2		1.3714036	
MGST3		1.3708116	
ISCU		1.3704436	
GLRX		1.3703884	
LOC106559944		1.3699434	
NDUFB7		1.3698452	
TAF7		1.3697804	
REEP2		1.3695993	
LOC100682986		1.3691022	
FBXW7		1.3685819	
UBE2D2		1.3681024	
POLR2E		1.3678128	
CALM1		1.3673755	
RPS27		1.3672802	
CDH12		1.3668318	
NFKBIE		1.3666681	
LOC100683302		1.3666459	
RGS4		1.3664575	
TDRKH		1.366366	
LOC100856382		1.3657895	
RPS14		1.3656058	
LOC100686569		1.3654898	
KCTD2		1.3652226	
ATP5MC2		1.3651108	
EXO5		1.3647443	
CLK2		1.3646227	
CHMP6		1.3637036	
SMARCE1		1.3636043	
CABLES1		1.3636032	
MANEAL		1.363211	
TK2		1.3630644	
LOC102154523		1.3626988	
YWHAB		1.3626055	
LOC100685281		1.3621484	
RPL38		1.3621452	
LOC611472		1.3621104	
LOC111091522		1.3618102	
TGFBR3L		1.3615869	
FBXL16		1.3615584	
STUM		1.3608924	
SSTR2		1.3608248	
LOC111092520		1.3598938	
RTN4RL1		1.3596971	
BECN1		1.3591348	
CPLX2		1.3578007	
SYNPR		1.35762	
LOC111094466		1.3565508	
TUSC2		1.3551886	
ZSCAN18		1.3551881	
SRM		1.3544785	
CSPG5		1.3544254	
ATG4D		1.3540319	
RALBP1		1.3534675	
MYL6		1.3532656	
RPN1		1.3522512	
RAB1B		1.3509707	
THAP4		1.350621	
TBC1D24		1.3501755	
IPCEF1		1.3500236	
CTBP1		1.3498918	
ADCY2		1.3484262	
GDPD5		1.3482267	
C7H18orf32		1.3479782	
SLIT2		1.3479141	
SIRT5		1.3477771	
PDAP1		1.3470337	
PTPRN2		1.3469411	
C15H1orf109		1.3458709	
DYNLT2B		1.3454744	
SMDT1		1.3452632	
LOC100687030		1.3451164	
DNTTIP1		1.3449483	
HRAS		1.344869	
INKA2		1.344772	
SLC7A6OS		1.3442736	
NDUFS2		1.3442144	
ERCC1		1.3441488	
RBM10		1.3439913	
CPT1C		1.3433968	
RNF220		1.3431798	
ZBED1		1.3429022	
DLST		1.3425826	
DDX25		1.3424642	
SCG3		1.3424155	
NMNAT1		1.3423696	
RABEP1		1.3419994	
AP1B1		1.3419	
PPP6R2		1.3418506	
CSNK2A2		1.3417879	
TPM2		1.3410199	
MDH1		1.3408623	
LOC102155575		1.3408352	
SNRPF		1.34078	
KCNT2		1.3405274	
UBOX5		1.340048	
LOC119880636		1.3400099	
MCRS1		1.3393761	
FBXL2		1.3379259	
ANKRD34C		1.3377542	
CDIP1		1.3376013	
TRIM3		1.3375924	
MRPL55		1.3367562	
LOC119879775		1.3364244	
UBA52		1.3356856	
TPPP		1.3356832	
DAP3		1.335248	
PIP5K1C		1.3348793	
RAB6A		1.3348733	
TRNAU1AP		1.3342457	
AFG3L2		1.3338059	
PTRHD1		1.3336586	
LOC102155800		1.3336203	
BANF1		1.3334978	
GINS3		1.3328012	
MTX1		1.3325645	
NDUFAF6		1.3321267	
DDX1		1.3313478	
BAG1		1.3305378	
LMO7		1.3299884	
NELFCD		1.3293436	
POLR3D		1.3287183	
LOC106558474		1.328556	
SLC39A10		1.3284886	
ZDHHC23		1.3272595	
TYRO3		1.3271873	
CCDC136		1.3267794	
LOC102153394		1.3261298	
GALNT11		1.3261176	
WDR25		1.3257678	
LOC119866532		1.3253165	
PPP1R2		1.3247892	
ARHGEF25		1.3242921	
TXNL4B		1.3241144	
LRRC14		1.323823	
PYCR1		1.3231536	
HARS1		1.3230703	
RPS21		1.3230152	
CINP		1.3224413	
NDFIP2		1.3220456	
PIM2		1.3214719	
RHBDD3		1.3210146	
ZNF365		1.3205969	
BCAP31		1.3202337	
LOC119873216		1.3199465	
BASP1		1.3197004	
TCF19		1.3196806	
CCK		1.3186952	
MLST8		1.3176373	
EIF3K		1.3167944	
IL18R1		1.3166229	
ANAPC4		1.3162266	
PSMB6		1.3161948	
CDH22		1.3151525	
DDX27		1.3149798	
TMEM151B		1.314861	
DGAT2		1.3144748	
LOC102156243		1.314411	
THOC6		1.3143971	
FZD10		1.3134015	
AIP		1.3133537	
PGK1		1.3132198	
TOMM20		1.312074	
YBX2		1.3120357	
RTN2		1.3119079	
LOC608550		1.3118608	
KATNB1		1.311205	
ST7		1.3108253	
TRAP1		1.3103973	
PPOX		1.3102353	
TSPYL2		1.3100102	
LOC102155796		1.3097025	
LOC479011		1.3096842	
WDR74		1.3096259	
GOLGA2		1.309578	
TTC5		1.3095711	
TRAPPC3		1.3092401	
PEF1		1.3082262	
IGSF21		1.3081064	
ZFPM1		1.307277	
NANOS3		1.3071488	
PPFIA4		1.3070228	
AMPD2		1.3065324	
LOC106559829		1.3064452	
AGAP2		1.305915	
YJU2		1.3056872	
LOC100687242		1.305525	
SPATA2		1.3052092	
CDKL1		1.3032334	
RAB3C		1.302838	
SNX25		1.3026788	
MRPL16		1.3023998	
NAP1L2		1.3018577	
REX1BD		1.3015255	
SSR4		1.3012897	
LOC475722		1.3009503	
RMND5B		1.3007613	
IGFBP3		1.3005208	
LTBP1		1.3005027	
DUSP8		1.300109	
SELENOW		1.2986332	
GRIN2B		1.2972465	
SSBP4		1.29702	
PROK2		1.2968305	
PDZD11		1.2967504	
MTFR1L		1.2966839	
LOC119870264		1.2966765	
DAPK3		1.2963964	
COPS7B		1.2962751	
SMYD2		1.2958248	
MMP17		1.2957485	
BARX2		1.2950448	
LOC111095617		1.2948229	
PSMD6		1.2945337	
OAZ2		1.294373	
RALY		1.2942654	
LOC102154915		1.2933978	
DLG4		1.2928963	
DCTPP1		1.2924526	
ZNF428		1.2915865	
ARF1		1.2915277	
MAEA		1.291399	
ADAMTS17		1.2913258	
MLYCD		1.291309	
RASA3		1.29116	
AKR1E2		1.2911034	
LOC111096660		1.2907877	
RPL18P		1.2907125	
MAF1		1.2899122	
NSDHL		1.2897917	
PITPNM2		1.2895015	
RPL19		1.2892883	
UFC1		1.2892731	
TMEM132C		1.2892194	
STX18		1.2891941	
LOC111096698		1.28883	
PSMG3		1.2886959	
LOC607841		1.2885647	
TMEM203		1.2882435	
SHISA4		1.2882245	
CD247		1.2877622	
UBTD1		1.2876	
DCLK1		1.2875606	
LOC609235		1.2872808	
LOC607396		1.2868242	
RPL32.1		1.2864264	
LOC100688645		1.2862896	
ALKAL2		1.2862729	
RAB11FIP4		1.28616	
GDE1		1.2857101	
DHX30		1.2855028	
C9H17orf80		1.2853562	
LOC106560188		1.2848654	
IMP3		1.2839755	
AIMP1		1.2838091	
GRB14		1.2837192	
SLC25A4		1.2835424	
FNDC5		1.2833087	
CCDC115		1.282254	
SATB2		1.2819794	
IPPK		1.2816125	
STK32C		1.2806691	
CDC25C		1.2806648	
TBL3		1.2804937	
CARMIL2		1.28039	
EFNA3		1.2803693	
UCHL5		1.2803439	
ZCCHC12		1.2803373	
LOC480667		1.2800591	
LOC119870852		1.2798462	
LOC484356		1.2796028	
SMARCA2		1.2787104	
RNF181		1.2784572	
RNF34		1.2783083	
MYRIP		1.2779802	
WDR59		1.2779052	
OVOL2		1.2775729	
TMEM234		1.277434	
TMEM178A		1.2762184	
NGDN		1.276137	
NRTN		1.2757555	
CLK3		1.2755276	
STX5		1.275304	
LOC100682893		1.2752299	
PPP1R12C		1.273377	
ANKRD13B		1.2731699	
HIVEP2		1.2727563	
ND3		1.2722015	
MTCH1		1.2721553	
RNF145		1.2717526	
CHCHD10		1.2714038	
NAA60		1.2713729	
IQCB1		1.271086	
LOC106560108		1.2710465	
NAT9		1.2705443	
CIAO3		1.2702405	
EGFL7		1.2697301	
CSNK1E		1.2692198	
LOC100683543		1.2691189	
GEMIN6		1.2682526	
ATXN7L3		1.2675675	
UBE2R2		1.2669675	
LOC111091931		1.2669432	
LOC100683712		1.2668009	
MRPS12		1.2666724	
KLHL21		1.2665359	
CIPC		1.265838	
LOC111092039		1.265838	
LOC102157138		1.2653538	
ILKAP		1.2652296	
LOC606860		1.2648364	
HHATL		1.2646058	
GADD45G		1.2644404	
INTS3		1.2641097	
LOC119871240		1.2637697	
SAFB		1.2632856	
PTRH1		1.2628585	
KRT222		1.2615279	
NOB1		1.2615249	
UQCC2		1.2614777	
RAB40C		1.2614613	
OSCAR		1.2610569	
LOC119866086		1.2610548	
PHLDB3		1.2608523	
ACTN4		1.2608031	
TFPT		1.2602739	
LOC608800		1.2599618	
CSRNP1		1.2594028	
LOC102154182		1.258536	
FAM71A		1.2584368	
SLC25A11		1.2578717	
PID1		1.2574922	
TSEN34		1.2570444	
MIR1842		1.256922	
MAP3K5		1.256865	
HERPUD1		1.2556156	
RNF227		1.2553723	
CORO1A		1.255333	
STBD1		1.255164	
EHMT2		1.2551231	
UBXN6		1.2549781	
RASD1		1.2545531	
UXT		1.2540641	
PSMD13		1.2540208	
APBB1		1.253843	
LOC100684200		1.2537234	
PNOC		1.2534117	
HCN1		1.2531649	
KHDRBS2		1.2530314	
TBC1D22B		1.2520472	
ALKBH7		1.2518365	
RNASEH2B		1.2515966	
CSNK2B		1.2515277	
COPS3		1.2513456	
MCRIP2		1.2509623	
BRI3BP		1.2507783	
LOC100687166		1.2500538	
GPC3		1.2490902	
FBL		1.2485449	
GNB1L		1.2484834	
WNT1		1.2482449	
KIF3C		1.2481661	
LOC102152872		1.24798	
EIF2B4		1.2479115	
CSRP2		1.2477922	
LOC608284		1.2477057	
TBC1D20		1.2476335	
BOK		1.2474872	
LOC111091016		1.2474597	
SNTA1		1.2472246	
RPS19BP1		1.2471943	
CSTF2T		1.2471843	
PRAF2		1.2470682	
SV2A		1.2470034	
PPIH		1.2462169	
MFF		1.2457393	
TMEM42		1.2453084	
FGF13		1.2452874	
LOC106558027		1.2446326	
POLR1C		1.2444245	
PLEKHO1		1.2440108	
FKBP2		1.2439704	
ITPKA		1.2438285	
SDF2		1.2435919	
TRAF3		1.2433809	
FAM118B		1.24321	
CELF4		1.2423435	
ZBTB17		1.2422503	
PIGC		1.2420805	
YPEL4		1.2416353	
EIF3F		1.2410328	
GRM7		1.2408141	
PSMB3		1.2387586	
TRNP1		1.2386725	
NOL7		1.2386314	
PLXDC1		1.2384231	
ARPC3		1.2375153	
ABTB1		1.2369714	
NUP88		1.2369062	
UBN1		1.2366858	
ABHD17A		1.2366303	
GATB		1.2364025	
F12		1.236126	
SUMO3		1.235751	
SDHAF1		1.2356001	
LOC119867359		1.2345953	
LOC100682975		1.2340405	
LOC102155025		1.2336879	
TRMT1		1.2334584	
WARS2		1.2332721	
CACTIN		1.2330514	
RPL18		1.232981	
KCNT1		1.2328774	
TXLNA		1.2318602	
LOC480264		1.2313914	
LRP3		1.2307569	
MPHOSPH6		1.2296997	
ZNF48		1.2294834	
SULT4A1		1.2294763	
PLPPR4		1.2293869	
SENP3		1.2292327	
WDR54		1.2291064	
LOC481187		1.2290816	
ESS2		1.2283782	
CCDC130		1.2281407	
LIME1		1.2280695	
CHST12		1.2279615	
TRIM44		1.2272917	
LOC119864119		1.2266012	
ERC2		1.2264802	
LOC102155777		1.2260157	
ZMAT2		1.2258253	
PSMF1		1.2254279	
NIT1		1.224181	
CHST11		1.2240736	
RASGRP1		1.2237105	
UBAP1L		1.22348	
LOC102151240		1.2234043	
LOC102155843		1.2231956	
RNF112		1.2230232	
MFSD3		1.221965	
SUOX		1.220594	
VPS51		1.2204707	
UQCR11		1.2204216	
LOC100683127		1.2198737	
SAC3D1		1.2196174	
GNA11		1.2193401	
LIMD2		1.2192361	
NLK		1.2190008	
B3GAT3		1.2179576	
TMEM126A		1.2176769	
ABHD17C		1.2173517	
LOC119870199		1.2172493	
MAPK8IP2		1.2168726	
LOC106557993		1.2168584	
FKBP8		1.2165576	
MRPL51		1.2162346	
COPE		1.2139543	
OCA2		1.2138778	
RBM42		1.2136903	
GALNTL6		1.2134975	
DMWD		1.2132947	
CD320		1.2132518	
TSNAXIP1		1.2132144	
HDGF		1.2131374	
LOC119870222		1.2130663	
CHAF1B		1.2126547	
LOC102156933		1.211965	
STARD5		1.2117991	
ATF4		1.2115315	
PTPRO		1.2114338	
LOC481093		1.2114238	
LOC608210		1.2112248	
RPL7A		1.2102876	
NMNAT2		1.21019	
SH3BP5		1.2101654	
HSPE1		1.209714	
POLR3K		1.2092948	
TIGD5		1.2091938	
AQP3		1.2090588	
LOC100688300		1.2072668	
STAMBPL1		1.207064	
NDUFV1		1.2070533	
ADCY1		1.2069712	
ATG12		1.2060696	
SYT17		1.2057301	
MED11		1.2055714	
MINK1		1.2050047	
RPL7		1.2043196	
MYBBP1A		1.2041695	
CCDC106		1.2032856	
TPST2		1.2029415	
GPKOW		1.2019209	
ING4		1.2014843	
L3MBTL3		1.201025	
SELENOH		1.2009134	
PPT1		1.2000912	
GLS2		1.1999425	
RPL13A		1.199467	
SPRED2		1.1994321	
LOC119873934		1.1991196	
ACOXL		1.1991119	
UNC13A		1.1989038	
FDPS		1.1979086	
MRPL48		1.1977627	
RPS11		1.1977209	
LGI1		1.1972761	
SPATA20		1.1970723	
TMEM160		1.1961694	
DNAJA2		1.1961306	
SLC6A17		1.1958584	
NDUFA7		1.195742	
LOC100686524		1.1956075	
SNX32		1.1953946	
ABCA3		1.1952645	
LAMTOR1		1.1950778	
BCL7B		1.1949562	
ANKRD39		1.1947333	
ATP5J2		1.1947172	
RPL35A		1.1942022	
TMEM120A		1.1940123	
LOC106559786		1.1936874	
LOC102156458		1.1936334	
SWSAP1		1.1933393	
NELFB		1.1924216	
PIP4P1		1.1920213	
RBFA		1.1915118	
PLXND1		1.1910477	
FNDC10		1.1906148	
USP20		1.1901306	
PITRM1		1.1897418	
C1H9orf64		1.1897336	
LOC100685210		1.189295	
