Run	Assay Type	BioSample	Center Name	Consent	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	AvgSpotLen	Bases	create_date	version	BioProject	sub_species		tissue	Library Name	source_name	BREED	sex	age	GEO_Accession (exp)	treatment	BioSampleModel	cell_type	collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	cell_line	dev_stage	disease	sample_type	Sample_name	strain	isolate	AssemblyName	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	common_name	diagnosis	INSDC_center_name	INSDC_status	Submitter_Id	Cultivar	ecotype	INSDC_last_update	BIOMATERIAL_PROVIDER	external_id	genotype	tumor_grade	INSDC_first_public	date_of_surgery	ER_Allred_score	ER_status	lymphatic_vessel_invasion	Neuter_status	Scientific_Name	disease_state	ena_first_public	ena_last_update	Sample_id	dog_id	replicate	HER2_Score(Hercep_test_Score)	survival_status(until_2018-08-01)	ENA_first_public	isolation_source	Broker_name	phenotype	health_state	time	individual	Specimen_voucher	developmental_stage	INSDC_center_alias	tumor_location	tumor_type	geographic_location_(country_and/or_sea)	organism_part	ena_last_update	histopathological_classification	patient_id	store_cond	date_of_death	disease_stage	intentional_duplicate (run)	description	death_date	dethist	goldschmidt	histology	library_prep	patient_number	repselect	rin	sequencing_run	simhist	tumor_diameter	cell_line_short_name	Survival	collected_by	tumor	birth_date	Group	prep_type	library_prep_batch	organism_common_name	infection	tissue_type	genotype/variation	id	In-house_label (run)	library_name	birth_location	gender	developmental_age	Pedigree	sex_chromosomes	estimated_age	estimated_breed	Institution	Biological_Replicate	date_of_diagnosis	sampling_site	treatment_regime	storage_conditions	cell_passage	stimulus	Experimental_Factor:_phenotype (exp)	Alternate_Taxon_ID	location_of_metastasis	breeding_method	tissue_preservation	date_of_PD	immunophenotype	nature
SRR10362457	RNA-Seq	SAMN13133796	THE JACKSON LABORATORY	public	SRX7070517	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_4AAB	SRP227117	1332334973	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	7566542026	2019-10-30T11:02:00Z	1	PRJNA579792	familiaris		Brain	i_4AAB-T1-A1-M03		Labrador	male	8			Model organism or animal								glioma				i_4AAB	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10362452	RNA-Seq	SAMN13133795	THE JACKSON LABORATORY	public	SRX7070522	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_750B	SRP227117	1358690544	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	7223754270	2019-10-30T12:51:00Z	1	PRJNA579792	familiaris		Brain	i_750B-T1-A1-M03		Labrador	female	11			Model organism or animal								glioma				i_750B	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10362449	RNA-Seq	SAMN13133824	THE JACKSON LABORATORY	public	SRX7070525	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_BD58	SRP227117	1673585650	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	8728654911	2019-10-31T02:02:00Z	1	PRJNA579792	familiaris		Brain	i_BD58-T1-A1-M03		Mixed	female	12			Model organism or animal								glioma				i_BD58	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10362451	RNA-Seq	SAMN13133802	THE JACKSON LABORATORY	public	SRX7070523	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_B3CE	SRP227117	1274558685	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	7384283457	2019-10-30T09:18:00Z	1	PRJNA579792	familiaris		Brain	i_B3CE-T1-A1-M03		Mixed	male	12			Model organism or animal								glioma				i_B3CE	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10362455	RNA-Seq	SAMN13133786	THE JACKSON LABORATORY	public	SRX7070519	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_5E9A	SRP227117	1293588279	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	7035506768	2019-10-30T17:25:00Z	1	PRJNA579792	familiaris		Brain	i_5E9A-T1-A1-M03		Pit Bull	male	7			Model organism or animal								glioma				i_5E9A	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10351677	RNA-Seq	SAMN13133750	THE JACKSON LABORATORY	public	SRX7061425	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_8743	SRP227117	3604739969	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	13192190110	2019-10-27T08:36:00Z	1	PRJNA579792	familiaris		Brain	i_8743-T1-A1-J03		Pit Bull	male	9			Model organism or animal								glioma				i_8743	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10351689	RNA-Seq	SAMN13133749	THE JACKSON LABORATORY	public	SRX7061413	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_1166	SRP227117	3343544376	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	12958970952	2019-10-27T18:08:00Z	1	PRJNA579792	familiaris		Brain	i_1166-T1-A1-J03		Pit Bull	male	9			Model organism or animal								glioma				i_1166	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10351684	RNA-Seq	SAMN13133751	THE JACKSON LABORATORY	public	SRX7061418	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_2EC9	SRP227117	2019972057	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	9784093730	2019-10-27T10:14:00Z	1	PRJNA579792	familiaris		Brain	i_2EC9-T1-A1-J03		PitBull	female	12			Model organism or animal								glioma				i_2EC9	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10362450	RNA-Seq	SAMN13133798	THE JACKSON LABORATORY	public	SRX7070524	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_B70F	SRP227117	1629856725	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	8633597901	2019-10-30T14:29:00Z	1	PRJNA579792	familiaris		Brain	i_B70F-T1-A1-M03		Samoyed	female	11			Model organism or animal								glioma				i_B70F	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10351683	RNA-Seq	SAMN13133752	THE JACKSON LABORATORY	public	SRX7061419	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_3F8C	SRP227117	1792716470	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	151	9045323328	2019-10-27T11:04:00Z	1	PRJNA579792	familiaris		Brain	i_3F8C-T1-A1-J03		Staff Terrier	male	8			Model organism or animal								glioma				i_3F8C	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR10351659	RNA-Seq	SAMN13133779	THE JACKSON LABORATORY	public	SRX7061443	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-01-28T00:00:00Z	i_FECA	SRP227117	3220042011	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	238	10932066836	2019-10-27T06:29:00Z	1	PRJNA579792	familiaris		Brain	i_FECA-T1-A2-J03		Toy poodle	male	8			Model organism or animal								glioma				i_FECA	AAEX03											"Roel Verhaak\, The Jackson Laboratory\, 10 Discovery Dr\, Farmington\, CT 06032"																																																																																									
SRR299103	RNA-Seq	SAMN00631255	GEO	public	SRX080216	Illumina Genome Analyzer IIx	SINGLE	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2011-06-29T00:00:00Z	GSM747467	SRP007359	737571158	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	76	1201437108	2014-05-30T20:04:00Z	3	PRJNA143955	familiaris		brain	GSM747467: dog_brain	brain				GSM747467																																																																																																																			
SRR6206897	RNA-Seq	SAMN07828476	GEO	public	SRX3316192	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-10-22T00:00:00Z	GSM2829087	SRP121212	3848736433	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	5768511778	2017-10-24T09:06:00Z	1	PRJNA415552	familiaris		brain		brain				GSM2829087																																																																																																																			
SRR23641214	RNA-Seq	SAMN33483385	PRINCETON UNIVERSITY	public	SRX19523800	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12544	SRP424956	2189102618	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	14315045507	2023-02-28T14:52:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12544_RNASeq		Beagle	female	3			Model organism or animal							not applicable				not applicable	Beagle_4	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641215	RNA-Seq	SAMN33483384	PRINCETON UNIVERSITY	public	SRX19523799	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12540	SRP424956	2390446652	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	15404731998	2023-02-28T14:22:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12540_RNASeq		Beagle	female	3			Model organism or animal							not applicable				not applicable	Beagle_3	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641223	RNA-Seq	SAMN33483377	PRINCETON UNIVERSITY	public	SRX19523791	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12522	SRP424956	2846673478	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	18752644811	2023-02-28T14:30:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12522_RNASeq		Beagle	female	3			Model organism or animal							not applicable				not applicable	Beagle_2	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641224	RNA-Seq	SAMN33483376	PRINCETON UNIVERSITY	public	SRX19523790	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12521	SRP424956	2934827236	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	19213993243	2023-02-28T14:56:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12521_RNASeq		Beagle	female	3			Model organism or animal							not applicable				not applicable	Beagle_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641222	RNA-Seq	SAMN33483378	PRINCETON UNIVERSITY	public	SRX19523792	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12523	SRP424956	2942920618	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	19496457727	2023-02-28T14:38:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12523_RNASeq		Bichon Havanaise	male	16			Model organism or animal							not applicable				not applicable	Bichon_Havanaise_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641218	RNA-Seq	SAMN33483381	PRINCETON UNIVERSITY	public	SRX19523796	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12533	SRP424956	1790279874	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	11747389729	2023-02-28T14:13:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12533_RNASeq		Border Collie	female	14			Model organism or animal							not applicable				not applicable	Border_Collie_2	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641219	RNA-Seq	SAMN33483380	PRINCETON UNIVERSITY	public	SRX19523795	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12528	SRP424956	2163446625	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	14837998318	2023-02-28T14:43:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12528_RNASeq		Border Collie	female	1			Model organism or animal							not applicable				not applicable	Border_Collie_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641217	RNA-Seq	SAMN33483382	PRINCETON UNIVERSITY	public	SRX19523797	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12534	SRP424956	1056362826	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	7778648240	2023-02-28T14:18:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12534_RNASeq		Dobermann	female	7			Model organism or animal							not applicable				not applicable	Dobermann_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641227	RNA-Seq	SAMN33483373	PRINCETON UNIVERSITY	public	SRX19523787	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12517	SRP424956	2588728204	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	17490153852	2023-02-28T14:41:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12517_RNASeq		Labrador Retriever	male	14			Model organism or animal							not applicable				not applicable	Labrador_Retriever_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641211	RNA-Seq	SAMN33483388	PRINCETON UNIVERSITY	public	SRX19523803	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12551	SRP424956	1916377341	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	12743983849	2023-02-28T14:31:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12551_RNASeq		Miniature Poodle	female	12			Model organism or animal							not applicable				not applicable	Miniature_Poodle_1	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641204	RNA-Seq	SAMN33483394	PRINCETON UNIVERSITY	public	SRX19523810	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12568	SRP424956	2787222288	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	19410250730	2023-02-28T14:33:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12568_RNASeq		Mongrel	male	16			Model organism or animal							not applicable				not applicable	Mongrel_11	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641205	RNA-Seq	SAMN33483393	PRINCETON UNIVERSITY	public	SRX19523809	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12563	SRP424956	3006768308	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	19389548290	2023-02-28T14:30:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12563_RNASeq		Mongrel	male	18			Model organism or animal							not applicable				not applicable	Mongrel_10	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641206	RNA-Seq	SAMN33483392	PRINCETON UNIVERSITY	public	SRX19523808	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12558	SRP424956	2918895930	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	19408627311	2023-02-28T14:38:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12558_RNASeq		Mongrel	male	14			Model organism or animal							not applicable				not applicable	Mongrel_9	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641207	RNA-Seq	SAMN33483391	PRINCETON UNIVERSITY	public	SRX19523807	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12556	SRP424956	2536243444	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	17046502356	2023-02-28T14:21:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12556_RNASeq		Mongrel	male	14			Model organism or animal							not applicable				not applicable	Mongrel_8	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641208	RNA-Seq	SAMN33483390	PRINCETON UNIVERSITY	public	SRX19523806	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12554	SRP424956	3321197431	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	298	21924465596	2023-02-28T14:42:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12554_RNASeq		Mongrel	male	12			Model organism or animal							not applicable				not applicable	Mongrel_7	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641209	RNA-Seq	SAMN33483389	PRINCETON UNIVERSITY	public	SRX19523805	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12552	SRP424956	1991278014	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	12466358598	2023-02-28T14:36:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12552_RNASeq		Mongrel	male	13			Model organism or animal							not applicable				not applicable	Mongrel_6	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641212	RNA-Seq	SAMN33483387	PRINCETON UNIVERSITY	public	SRX19523802	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12546	SRP424956	2717494977	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	18661557466	2023-02-28T14:31:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12546_RNASeq		Mongrel	male	4			Model organism or animal							not applicable				not applicable	Mongrel_5	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
SRR23641216	RNA-Seq	SAMN33483383	PRINCETON UNIVERSITY	public	SRX19523798	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12537	SRP424956	3219156336	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	23398642430	2023-02-28T14:43:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12537_RNASeq		Mongrel	male	9			Model organism or animal							not applicable				not applicable	Mongrel_4	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		noinsertion																																																																																							
SRR23641220	RNA-Seq	SAMN33483379	PRINCETON UNIVERSITY	public	SRX19523794	Illumina NovaSeq 6000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2024-01-23T00:00:00Z	12527	SRP424956	3116605992	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	300	20950583928	2023-02-28T14:21:00Z	1	PRJNA939639	familiaris		Brainstem (Pons)	12527_RNASeq		Mongrel	male	13			Model organism or animal							not applicable				not applicable	Mongrel_3	AAEX03								not applicable	not applicable		"Department of Ethology\, E??tv??s Lor?°nd University\, Budapest\, Hungary"		heterozygous																																																																																							
